,label,date,mun_code,mun_name,total_amount
2595,Fruitless and Wasteful Expenditure,2012,DC39,Dr Ruth Segomotsi Mompati,
2596,Irregular Expenditure,2012,DC39,Dr Ruth Segomotsi Mompati,16509000.0
2597,Unauthorised Expenditure,2012,DC39,Dr Ruth Segomotsi Mompati,232581000.0
2598,Fruitless and Wasteful Expenditure,2012,DC4,Eden,726000.0
2599,Irregular Expenditure,2012,DC4,Eden,7566000.0
2600,Unauthorised Expenditure,2012,DC4,Eden,1012000.0
2601,Fruitless and Wasteful Expenditure,2012,DC40,Dr Kenneth Kaunda,3374000.0
2602,Irregular Expenditure,2012,DC40,Dr Kenneth Kaunda,9952000.0
2603,Unauthorised Expenditure,2012,DC40,Dr Kenneth Kaunda,
2604,Fruitless and Wasteful Expenditure,2012,DC42,Sedibeng,
2605,Irregular Expenditure,2012,DC42,Sedibeng,
2606,Unauthorised Expenditure,2012,DC42,Sedibeng,
2607,Fruitless and Wasteful Expenditure,2012,DC43,Harry Gwala,23000.0
2608,Irregular Expenditure,2012,DC43,Harry Gwala,200000.0
2609,Unauthorised Expenditure,2012,DC43,Harry Gwala,35000.0
2610,Fruitless and Wasteful Expenditure,2012,DC44,Alfred Nzo,108000.0
2611,Irregular Expenditure,2012,DC44,Alfred Nzo,34235000.0
2612,Unauthorised Expenditure,2012,DC44,Alfred Nzo,0.0
2613,Fruitless and Wasteful Expenditure,2012,DC45,John Taolo Gaetsewe,766000.0
2614,Irregular Expenditure,2012,DC45,John Taolo Gaetsewe,61024000.0
2615,Unauthorised Expenditure,2012,DC45,John Taolo Gaetsewe,5587000.0
2616,Fruitless and Wasteful Expenditure,2012,DC47,Sekhukhune,576000.0
2617,Irregular Expenditure,2012,DC47,Sekhukhune,63144000.0
2618,Unauthorised Expenditure,2012,DC47,Sekhukhune,4317000.0
2619,Fruitless and Wasteful Expenditure,2012,DC48,West Rand,22485000.0
2620,Irregular Expenditure,2012,DC48,West Rand,5475000.0
2621,Unauthorised Expenditure,2012,DC48,West Rand,
2622,Fruitless and Wasteful Expenditure,2012,DC5,Central Karoo,0.0
2623,Irregular Expenditure,2012,DC5,Central Karoo,597000.0
2624,Unauthorised Expenditure,2012,DC5,Central Karoo,1837000.0
2625,Fruitless and Wasteful Expenditure,2012,DC6,Namakwa,
2626,Irregular Expenditure,2012,DC6,Namakwa,
2627,Unauthorised Expenditure,2012,DC6,Namakwa,1050000.0
2628,Fruitless and Wasteful Expenditure,2012,DC7,Pixley ka Seme,7000.0
2629,Irregular Expenditure,2012,DC7,Pixley ka Seme,5888000.0
2630,Unauthorised Expenditure,2012,DC7,Pixley ka Seme,
2631,Fruitless and Wasteful Expenditure,2012,DC8,Z F Mgcawu,113000.0
2632,Irregular Expenditure,2012,DC8,Z F Mgcawu,3602000.0
2633,Unauthorised Expenditure,2012,DC8,Z F Mgcawu,16209000.0
2634,Fruitless and Wasteful Expenditure,2012,DC9,Frances Baard,
2635,Irregular Expenditure,2012,DC9,Frances Baard,2145000.0
2636,Unauthorised Expenditure,2012,DC9,Frances Baard,4817000.0
2637,Fruitless and Wasteful Expenditure,2012,EC101,Dr Beyers Naude,
2638,Irregular Expenditure,2012,EC101,Dr Beyers Naude,
2639,Unauthorised Expenditure,2012,EC101,Dr Beyers Naude,
2640,Fruitless and Wasteful Expenditure,2012,EC102,Blue Crane Route,12000.0
2641,Irregular Expenditure,2012,EC102,Blue Crane Route,1810000.0
2642,Unauthorised Expenditure,2012,EC102,Blue Crane Route,13000000.0
2643,Fruitless and Wasteful Expenditure,2012,EC103,Ikwezi,150000.0
2644,Irregular Expenditure,2012,EC103,Ikwezi,9513000.0
2645,Unauthorised Expenditure,2012,EC103,Ikwezi,8306000.0
2646,Fruitless and Wasteful Expenditure,2012,EC104,Makana,
2647,Irregular Expenditure,2012,EC104,Makana,5800000.0
2648,Unauthorised Expenditure,2012,EC104,Makana,
2649,Fruitless and Wasteful Expenditure,2012,EC105,Ndlambe,62000.0
2650,Irregular Expenditure,2012,EC105,Ndlambe,69824000.0
2651,Unauthorised Expenditure,2012,EC105,Ndlambe,12026000.0
2652,Fruitless and Wasteful Expenditure,2012,EC106,Sundays River Valley,299000.0
2653,Irregular Expenditure,2012,EC106,Sundays River Valley,11627000.0
2654,Unauthorised Expenditure,2012,EC106,Sundays River Valley,11909000.0
2655,Fruitless and Wasteful Expenditure,2012,EC107,Baviaans,359000.0
2656,Irregular Expenditure,2012,EC107,Baviaans,695000.0
2657,Unauthorised Expenditure,2012,EC107,Baviaans,9913000.0
2658,Fruitless and Wasteful Expenditure,2012,EC108,Kouga,9301000.0
2659,Irregular Expenditure,2012,EC108,Kouga,15967000.0
2660,Unauthorised Expenditure,2012,EC108,Kouga,123198000.0
2661,Fruitless and Wasteful Expenditure,2012,EC109,Kou-Kamma,1026000.0
2662,Irregular Expenditure,2012,EC109,Kou-Kamma,
2663,Unauthorised Expenditure,2012,EC109,Kou-Kamma,39154000.0
2664,Fruitless and Wasteful Expenditure,2012,EC121,Mbhashe,0.0
2665,Irregular Expenditure,2012,EC121,Mbhashe,0.0
2666,Unauthorised Expenditure,2012,EC121,Mbhashe,0.0
2667,Fruitless and Wasteful Expenditure,2012,EC122,Mnquma,1369000.0
2668,Irregular Expenditure,2012,EC122,Mnquma,1158000.0
2669,Unauthorised Expenditure,2012,EC122,Mnquma,15383000.0
2670,Fruitless and Wasteful Expenditure,2012,EC123,Great Kei,113581000.0
2671,Irregular Expenditure,2012,EC123,Great Kei,6020000.0
2672,Unauthorised Expenditure,2012,EC123,Great Kei,1459000.0
2673,Fruitless and Wasteful Expenditure,2012,EC124,Amahlathi,0.0
2674,Irregular Expenditure,2012,EC124,Amahlathi,0.0
2675,Unauthorised Expenditure,2012,EC124,Amahlathi,0.0
2676,Fruitless and Wasteful Expenditure,2012,EC126,Ngqushwa,37477000.0
2677,Irregular Expenditure,2012,EC126,Ngqushwa,39954000.0
2678,Unauthorised Expenditure,2012,EC126,Ngqushwa,0.0
2679,Fruitless and Wasteful Expenditure,2012,EC127,Nkonkobe,15000.0
2680,Irregular Expenditure,2012,EC127,Nkonkobe,1808000.0
2681,Unauthorised Expenditure,2012,EC127,Nkonkobe,148000.0
2682,Fruitless and Wasteful Expenditure,2012,EC128,Nxuba,897000.0
2683,Irregular Expenditure,2012,EC128,Nxuba,117000.0
2684,Unauthorised Expenditure,2012,EC128,Nxuba,0.0
2685,Fruitless and Wasteful Expenditure,2012,EC131,Inxuba Yethemba,0.0
2686,Irregular Expenditure,2012,EC131,Inxuba Yethemba,3500000.0
2687,Unauthorised Expenditure,2012,EC131,Inxuba Yethemba,0.0
2688,Fruitless and Wasteful Expenditure,2012,EC132,Tsolwana,0.0
2689,Irregular Expenditure,2012,EC132,Tsolwana,6600000.0
2690,Unauthorised Expenditure,2012,EC132,Tsolwana,8000000.0
2691,Fruitless and Wasteful Expenditure,2012,EC133,Inkwanca,0.0
2692,Irregular Expenditure,2012,EC133,Inkwanca,5547000.0
2693,Unauthorised Expenditure,2012,EC133,Inkwanca,12370000.0
2694,Fruitless and Wasteful Expenditure,2012,EC134,Lukanji,0.0
2695,Irregular Expenditure,2012,EC134,Lukanji,16000000.0
2696,Unauthorised Expenditure,2012,EC134,Lukanji,0.0
2697,Fruitless and Wasteful Expenditure,2012,EC135,Intsika Yethu,620000.0
2698,Irregular Expenditure,2012,EC135,Intsika Yethu,31700000.0
2699,Unauthorised Expenditure,2012,EC135,Intsika Yethu,117200000.0
2700,Fruitless and Wasteful Expenditure,2012,EC136,Emalahleni,455000.0
2701,Irregular Expenditure,2012,EC136,Emalahleni,5500000.0
2702,Unauthorised Expenditure,2012,EC136,Emalahleni,78900000.0
2703,Fruitless and Wasteful Expenditure,2012,EC137,Engcobo,3300000.0
2704,Irregular Expenditure,2012,EC137,Engcobo,48900000.0
2705,Unauthorised Expenditure,2012,EC137,Engcobo,36600000.0
2706,Fruitless and Wasteful Expenditure,2012,EC138,Sakhisizwe,0.0
2707,Irregular Expenditure,2012,EC138,Sakhisizwe,16100000.0
2708,Unauthorised Expenditure,2012,EC138,Sakhisizwe,10400000.0
2709,Fruitless and Wasteful Expenditure,2012,EC141,Elundini,29000.0
2710,Irregular Expenditure,2012,EC141,Elundini,687000.0
2711,Unauthorised Expenditure,2012,EC141,Elundini,33865000.0
2712,Fruitless and Wasteful Expenditure,2012,EC142,Senqu,743000.0
2713,Irregular Expenditure,2012,EC142,Senqu,1466000.0
2714,Unauthorised Expenditure,2012,EC142,Senqu,
2715,Fruitless and Wasteful Expenditure,2012,EC143,Maletswai,238000.0
2716,Irregular Expenditure,2012,EC143,Maletswai,10184000.0
2717,Unauthorised Expenditure,2012,EC143,Maletswai,28434000.0
2718,Fruitless and Wasteful Expenditure,2012,EC144,Gariep,1572000.0
2719,Irregular Expenditure,2012,EC144,Gariep,6840000.0
2720,Unauthorised Expenditure,2012,EC144,Gariep,75087000.0
2721,Fruitless and Wasteful Expenditure,2012,EC153,Ngquza Hill,0.0
2722,Irregular Expenditure,2012,EC153,Ngquza Hill,0.0
2723,Unauthorised Expenditure,2012,EC153,Ngquza Hill,0.0
2724,Fruitless and Wasteful Expenditure,2012,EC154,Port St Johns,0.0
2725,Irregular Expenditure,2012,EC154,Port St Johns,0.0
2726,Unauthorised Expenditure,2012,EC154,Port St Johns,0.0
2727,Fruitless and Wasteful Expenditure,2012,EC155,Nyandeni,925000.0
2728,Irregular Expenditure,2012,EC155,Nyandeni,3438000.0
2729,Unauthorised Expenditure,2012,EC155,Nyandeni,18931000.0
2730,Fruitless and Wasteful Expenditure,2012,EC156,Mhlontlo,0.0
2731,Irregular Expenditure,2012,EC156,Mhlontlo,0.0
2732,Unauthorised Expenditure,2012,EC156,Mhlontlo,0.0
2733,Fruitless and Wasteful Expenditure,2012,EC157,King Sabata Dalindyebo,870000.0
2734,Irregular Expenditure,2012,EC157,King Sabata Dalindyebo,16561000.0
2735,Unauthorised Expenditure,2012,EC157,King Sabata Dalindyebo,16068000.0
2736,Fruitless and Wasteful Expenditure,2012,EC441,Matatiele,167000.0
2737,Irregular Expenditure,2012,EC441,Matatiele,525000.0
2738,Unauthorised Expenditure,2012,EC441,Matatiele,0.0
2739,Fruitless and Wasteful Expenditure,2012,EC442,Umzimvubu,14000.0
2740,Irregular Expenditure,2012,EC442,Umzimvubu,0.0
2741,Unauthorised Expenditure,2012,EC442,Umzimvubu,0.0
2742,Fruitless and Wasteful Expenditure,2012,EC443,Mbizana,0.0
2743,Irregular Expenditure,2012,EC443,Mbizana,4600000.0
2744,Unauthorised Expenditure,2012,EC443,Mbizana,0.0
2745,Fruitless and Wasteful Expenditure,2012,EC444,Ntabankulu,0.0
2746,Irregular Expenditure,2012,EC444,Ntabankulu,5752000.0
2747,Unauthorised Expenditure,2012,EC444,Ntabankulu,4291000.0
2748,Fruitless and Wasteful Expenditure,2012,EKU,Ekurhuleni,74638000.0
2749,Irregular Expenditure,2012,EKU,Ekurhuleni,229280000.0
2750,Unauthorised Expenditure,2012,EKU,Ekurhuleni,0.0
2751,Fruitless and Wasteful Expenditure,2012,ETH,eThekwini,0.0
2752,Irregular Expenditure,2012,ETH,eThekwini,785002000.0
2753,Unauthorised Expenditure,2012,ETH,eThekwini,0.0
2754,Fruitless and Wasteful Expenditure,2012,FS161,Letsemeng,542000.0
2755,Irregular Expenditure,2012,FS161,Letsemeng,9508000.0
2756,Unauthorised Expenditure,2012,FS161,Letsemeng,33110000.0
2757,Fruitless and Wasteful Expenditure,2012,FS162,Kopanong,3328000.0
2758,Irregular Expenditure,2012,FS162,Kopanong,59760000.0
2759,Unauthorised Expenditure,2012,FS162,Kopanong,65714000.0
2760,Fruitless and Wasteful Expenditure,2012,FS163,Mohokare,277000.0
2761,Irregular Expenditure,2012,FS163,Mohokare,21997000.0
2762,Unauthorised Expenditure,2012,FS163,Mohokare,43861000.0
2763,Fruitless and Wasteful Expenditure,2012,FS164,Naledi,
2764,Irregular Expenditure,2012,FS164,Naledi,
2765,Unauthorised Expenditure,2012,FS164,Naledi,29913000.0
2766,Fruitless and Wasteful Expenditure,2012,FS181,Masilonyana,849000.0
2767,Irregular Expenditure,2012,FS181,Masilonyana,54769000.0
2768,Unauthorised Expenditure,2012,FS181,Masilonyana,519744000.0
2769,Fruitless and Wasteful Expenditure,2012,FS182,Tokologo,596000.0
2770,Irregular Expenditure,2012,FS182,Tokologo,5154000.0
2771,Unauthorised Expenditure,2012,FS182,Tokologo,36222000.0
2772,Fruitless and Wasteful Expenditure,2012,FS183,Tswelopele,2077000.0
2773,Irregular Expenditure,2012,FS183,Tswelopele,1000.0
2774,Unauthorised Expenditure,2012,FS183,Tswelopele,1914000.0
2775,Fruitless and Wasteful Expenditure,2012,FS184,Matjhabeng,76392000.0
2776,Irregular Expenditure,2012,FS184,Matjhabeng,160377000.0
2777,Unauthorised Expenditure,2012,FS184,Matjhabeng,1075759000.0
2778,Fruitless and Wasteful Expenditure,2012,FS185,Nala,0.0
2779,Irregular Expenditure,2012,FS185,Nala,0.0
2780,Unauthorised Expenditure,2012,FS185,Nala,0.0
2781,Fruitless and Wasteful Expenditure,2012,FS191,Setsoto,134000.0
2782,Irregular Expenditure,2012,FS191,Setsoto,15347000.0
2783,Unauthorised Expenditure,2012,FS191,Setsoto,3486000.0
2784,Fruitless and Wasteful Expenditure,2012,FS192,Dihlabeng,9857000.0
2785,Irregular Expenditure,2012,FS192,Dihlabeng,60386000.0
2786,Unauthorised Expenditure,2012,FS192,Dihlabeng,
2787,Fruitless and Wasteful Expenditure,2012,FS193,Nketoana,60000.0
2788,Irregular Expenditure,2012,FS193,Nketoana,8628000.0
2789,Unauthorised Expenditure,2012,FS193,Nketoana,21430000.0
2790,Fruitless and Wasteful Expenditure,2012,FS194,Maluti a Phofung,4037000.0
2791,Irregular Expenditure,2012,FS194,Maluti a Phofung,4244000.0
2792,Unauthorised Expenditure,2012,FS194,Maluti a Phofung,
2793,Fruitless and Wasteful Expenditure,2012,FS195,Phumelela,504000.0
2794,Irregular Expenditure,2012,FS195,Phumelela,40037000.0
2795,Unauthorised Expenditure,2012,FS195,Phumelela,20792000.0
2796,Fruitless and Wasteful Expenditure,2012,FS196,Mantsopa,292000.0
2797,Irregular Expenditure,2012,FS196,Mantsopa,9853000.0
2798,Unauthorised Expenditure,2012,FS196,Mantsopa,3853000.0
2799,Fruitless and Wasteful Expenditure,2012,FS201,Moqhaka,13022000.0
2800,Irregular Expenditure,2012,FS201,Moqhaka,
2801,Unauthorised Expenditure,2012,FS201,Moqhaka,52253000.0
2802,Fruitless and Wasteful Expenditure,2012,FS203,Ngwathe,13284000.0
2803,Irregular Expenditure,2012,FS203,Ngwathe,
2804,Unauthorised Expenditure,2012,FS203,Ngwathe,
2805,Fruitless and Wasteful Expenditure,2012,FS204,Metsimaholo,1035000.0
2806,Irregular Expenditure,2012,FS204,Metsimaholo,66225000.0
2807,Unauthorised Expenditure,2012,FS204,Metsimaholo,6174000.0
2808,Fruitless and Wasteful Expenditure,2012,FS205,Mafube,7115000.0
2809,Irregular Expenditure,2012,FS205,Mafube,29024000.0
2810,Unauthorised Expenditure,2012,FS205,Mafube,
2811,Fruitless and Wasteful Expenditure,2012,GT421,Emfuleni,2366000.0
2812,Irregular Expenditure,2012,GT421,Emfuleni,4118000.0
2813,Unauthorised Expenditure,2012,GT421,Emfuleni,
2814,Fruitless and Wasteful Expenditure,2012,GT422,Midvaal,
2815,Irregular Expenditure,2012,GT422,Midvaal,
2816,Unauthorised Expenditure,2012,GT422,Midvaal,
2817,Fruitless and Wasteful Expenditure,2012,GT423,Lesedi,89000.0
2818,Irregular Expenditure,2012,GT423,Lesedi,7457000.0
2819,Unauthorised Expenditure,2012,GT423,Lesedi,
2820,Fruitless and Wasteful Expenditure,2012,GT481,Mogale City,4215000.0
2821,Irregular Expenditure,2012,GT481,Mogale City,42249000.0
2822,Unauthorised Expenditure,2012,GT481,Mogale City,49377000.0
2823,Fruitless and Wasteful Expenditure,2012,GT482,Randfontein,4224000.0
2824,Irregular Expenditure,2012,GT482,Randfontein,17540000.0
2825,Unauthorised Expenditure,2012,GT482,Randfontein,22141000.0
2826,Fruitless and Wasteful Expenditure,2012,GT483,Westonaria,
2827,Irregular Expenditure,2012,GT483,Westonaria,11928000.0
2828,Unauthorised Expenditure,2012,GT483,Westonaria,16442000.0
2829,Fruitless and Wasteful Expenditure,2012,GT484,Merafong City,2388000.0
2830,Irregular Expenditure,2012,GT484,Merafong City,
2831,Unauthorised Expenditure,2012,GT484,Merafong City,
2832,Fruitless and Wasteful Expenditure,2012,JHB,City of Johannesburg,8720000.0
2833,Irregular Expenditure,2012,JHB,City of Johannesburg,679706000.0
2834,Unauthorised Expenditure,2012,JHB,City of Johannesburg,317949000.0
2835,Fruitless and Wasteful Expenditure,2012,KZN211,Vulamehlo,0.0
2836,Irregular Expenditure,2012,KZN211,Vulamehlo,10721000.0
2837,Unauthorised Expenditure,2012,KZN211,Vulamehlo,0.0
2838,Fruitless and Wasteful Expenditure,2012,KZN212,Umdoni,1282000.0
2839,Irregular Expenditure,2012,KZN212,Umdoni,1137000.0
2840,Unauthorised Expenditure,2012,KZN212,Umdoni,9582000.0
2841,Fruitless and Wasteful Expenditure,2012,KZN213,Umzumbe,15000.0
2842,Irregular Expenditure,2012,KZN213,Umzumbe,7388000.0
2843,Unauthorised Expenditure,2012,KZN213,Umzumbe,2379000.0
2844,Fruitless and Wasteful Expenditure,2012,KZN214,uMuziwabantu,8000.0
2845,Irregular Expenditure,2012,KZN214,uMuziwabantu,3254000.0
2846,Unauthorised Expenditure,2012,KZN214,uMuziwabantu,13062000.0
2847,Fruitless and Wasteful Expenditure,2012,KZN215,Ezingoleni,0.0
2848,Irregular Expenditure,2012,KZN215,Ezingoleni,272000.0
2849,Unauthorised Expenditure,2012,KZN215,Ezingoleni,3137000.0
2850,Fruitless and Wasteful Expenditure,2012,KZN216,Ray Nkonyeni,19000.0
2851,Irregular Expenditure,2012,KZN216,Ray Nkonyeni,7245000.0
2852,Unauthorised Expenditure,2012,KZN216,Ray Nkonyeni,50860000.0
2853,Fruitless and Wasteful Expenditure,2012,KZN221,uMshwathi,
2854,Irregular Expenditure,2012,KZN221,uMshwathi,356000.0
2855,Unauthorised Expenditure,2012,KZN221,uMshwathi,
2856,Fruitless and Wasteful Expenditure,2012,KZN222,uMngeni,
2857,Irregular Expenditure,2012,KZN222,uMngeni,
2858,Unauthorised Expenditure,2012,KZN222,uMngeni,
2859,Fruitless and Wasteful Expenditure,2012,KZN223,Mpofana,
2860,Irregular Expenditure,2012,KZN223,Mpofana,
2861,Unauthorised Expenditure,2012,KZN223,Mpofana,
2862,Fruitless and Wasteful Expenditure,2012,KZN224,Impendle,65000.0
2863,Irregular Expenditure,2012,KZN224,Impendle,712000.0
2864,Unauthorised Expenditure,2012,KZN224,Impendle,0.0
2865,Fruitless and Wasteful Expenditure,2012,KZN225,The Msunduzi,102000.0
2866,Irregular Expenditure,2012,KZN225,The Msunduzi,3159000.0
2867,Unauthorised Expenditure,2012,KZN225,The Msunduzi,27164000.0
2868,Fruitless and Wasteful Expenditure,2012,KZN226,Mkhambathini,0.0
2869,Irregular Expenditure,2012,KZN226,Mkhambathini,781000.0
2870,Unauthorised Expenditure,2012,KZN226,Mkhambathini,0.0
2871,Fruitless and Wasteful Expenditure,2012,KZN227,Richmond,19000.0
2872,Irregular Expenditure,2012,KZN227,Richmond,0.0
2873,Unauthorised Expenditure,2012,KZN227,Richmond,15000.0
2874,Fruitless and Wasteful Expenditure,2012,KZN232,Emnambithi/Ladysmith,118000.0
2875,Irregular Expenditure,2012,KZN232,Emnambithi/Ladysmith,11889000.0
2876,Unauthorised Expenditure,2012,KZN232,Emnambithi/Ladysmith,0.0
2877,Fruitless and Wasteful Expenditure,2012,KZN233,Indaka,3549000.0
2878,Irregular Expenditure,2012,KZN233,Indaka,38000.0
2879,Unauthorised Expenditure,2012,KZN233,Indaka,5875000.0
2880,Fruitless and Wasteful Expenditure,2012,KZN234,Umtshezi,
2881,Irregular Expenditure,2012,KZN234,Umtshezi,
2882,Unauthorised Expenditure,2012,KZN234,Umtshezi,
2883,Fruitless and Wasteful Expenditure,2012,KZN235,Okhahlamba,30000.0
2884,Irregular Expenditure,2012,KZN235,Okhahlamba,19663000.0
2885,Unauthorised Expenditure,2012,KZN235,Okhahlamba,371000.0
2886,Fruitless and Wasteful Expenditure,2012,KZN236,Imbabazane,9000.0
2887,Irregular Expenditure,2012,KZN236,Imbabazane,0.0
2888,Unauthorised Expenditure,2012,KZN236,Imbabazane,0.0
2889,Fruitless and Wasteful Expenditure,2012,KZN241,Endumeni,0.0
2890,Irregular Expenditure,2012,KZN241,Endumeni,341000.0
2891,Unauthorised Expenditure,2012,KZN241,Endumeni,7307000.0
2892,Fruitless and Wasteful Expenditure,2012,KZN242,Nqutu,30000.0
2893,Irregular Expenditure,2012,KZN242,Nqutu,3101000.0
2894,Unauthorised Expenditure,2012,KZN242,Nqutu,377000.0
2895,Fruitless and Wasteful Expenditure,2012,KZN244,Msinga,0.0
2896,Irregular Expenditure,2012,KZN244,Msinga,50000.0
2897,Unauthorised Expenditure,2012,KZN244,Msinga,8489000.0
2898,Fruitless and Wasteful Expenditure,2012,KZN245,Umvoti,
2899,Irregular Expenditure,2012,KZN245,Umvoti,
2900,Unauthorised Expenditure,2012,KZN245,Umvoti,
2901,Fruitless and Wasteful Expenditure,2012,KZN252,Newcastle,1216000.0
2902,Irregular Expenditure,2012,KZN252,Newcastle,14690000.0
2903,Unauthorised Expenditure,2012,KZN252,Newcastle,0.0
2904,Fruitless and Wasteful Expenditure,2012,KZN253,Emadlangeni,62000.0
2905,Irregular Expenditure,2012,KZN253,Emadlangeni,0.0
2906,Unauthorised Expenditure,2012,KZN253,Emadlangeni,0.0
2907,Fruitless and Wasteful Expenditure,2012,KZN254,Dannhauser,
2908,Irregular Expenditure,2012,KZN254,Dannhauser,
2909,Unauthorised Expenditure,2012,KZN254,Dannhauser,
2910,Fruitless and Wasteful Expenditure,2012,KZN261,eDumbe,220000.0
2911,Irregular Expenditure,2012,KZN261,eDumbe,44831000.0
2912,Unauthorised Expenditure,2012,KZN261,eDumbe,17972000.0
2913,Fruitless and Wasteful Expenditure,2012,KZN262,uPhongolo,1306000.0
2914,Irregular Expenditure,2012,KZN262,uPhongolo,7694000.0
2915,Unauthorised Expenditure,2012,KZN262,uPhongolo,52000.0
2916,Fruitless and Wasteful Expenditure,2012,KZN263,Abaqulusi,618000.0
2917,Irregular Expenditure,2012,KZN263,Abaqulusi,15004000.0
2918,Unauthorised Expenditure,2012,KZN263,Abaqulusi,19173000.0
2919,Fruitless and Wasteful Expenditure,2012,KZN265,Nongoma,0.0
2920,Irregular Expenditure,2012,KZN265,Nongoma,24883000.0
2921,Unauthorised Expenditure,2012,KZN265,Nongoma,12729000.0
2922,Fruitless and Wasteful Expenditure,2012,KZN266,Ulundi,8759000.0
2923,Irregular Expenditure,2012,KZN266,Ulundi,0.0
2924,Unauthorised Expenditure,2012,KZN266,Ulundi,7506000.0
2925,Fruitless and Wasteful Expenditure,2012,KZN271,Umhlabuyalingana,5815000.0
2926,Irregular Expenditure,2012,KZN271,Umhlabuyalingana,14696000.0
2927,Unauthorised Expenditure,2012,KZN271,Umhlabuyalingana,1630000.0
2928,Fruitless and Wasteful Expenditure,2012,KZN272,Jozini,0.0
2929,Irregular Expenditure,2012,KZN272,Jozini,46541000.0
2930,Unauthorised Expenditure,2012,KZN272,Jozini,1285000.0
2931,Fruitless and Wasteful Expenditure,2012,KZN273,The Big 5 False Bay,110000.0
2932,Irregular Expenditure,2012,KZN273,The Big 5 False Bay,852000.0
2933,Unauthorised Expenditure,2012,KZN273,The Big 5 False Bay,5057000.0
2934,Fruitless and Wasteful Expenditure,2012,KZN274,Hlabisa,266000.0
2935,Irregular Expenditure,2012,KZN274,Hlabisa,18309000.0
2936,Unauthorised Expenditure,2012,KZN274,Hlabisa,2524000.0
2937,Fruitless and Wasteful Expenditure,2012,KZN275,Mtubatuba,487000.0
2938,Irregular Expenditure,2012,KZN275,Mtubatuba,15270000.0
2939,Unauthorised Expenditure,2012,KZN275,Mtubatuba,0.0
2940,Fruitless and Wasteful Expenditure,2012,KZN281,Mfolozi,1891000.0
2941,Irregular Expenditure,2012,KZN281,Mfolozi,0.0
2942,Unauthorised Expenditure,2012,KZN281,Mfolozi,4735000.0
2943,Fruitless and Wasteful Expenditure,2012,KZN282,uMhlathuze,0.0
2944,Irregular Expenditure,2012,KZN282,uMhlathuze,0.0
2945,Unauthorised Expenditure,2012,KZN282,uMhlathuze,0.0
2946,Fruitless and Wasteful Expenditure,2012,KZN283,Ntambanana,0.0
2947,Irregular Expenditure,2012,KZN283,Ntambanana,0.0
2948,Unauthorised Expenditure,2012,KZN283,Ntambanana,0.0
2949,Fruitless and Wasteful Expenditure,2012,KZN284,uMlalazi,251000.0
2950,Irregular Expenditure,2012,KZN284,uMlalazi,468000.0
2951,Unauthorised Expenditure,2012,KZN284,uMlalazi,2608000.0
2952,Fruitless and Wasteful Expenditure,2012,KZN285,Mthonjaneni,0.0
2953,Irregular Expenditure,2012,KZN285,Mthonjaneni,0.0
2954,Unauthorised Expenditure,2012,KZN285,Mthonjaneni,1238000.0
2955,Fruitless and Wasteful Expenditure,2012,KZN286,Nkandla,23000.0
2956,Irregular Expenditure,2012,KZN286,Nkandla,29818000.0
2957,Unauthorised Expenditure,2012,KZN286,Nkandla,0.0
2958,Fruitless and Wasteful Expenditure,2012,KZN291,Mandeni,
2959,Irregular Expenditure,2012,KZN291,Mandeni,
2960,Unauthorised Expenditure,2012,KZN291,Mandeni,
2961,Fruitless and Wasteful Expenditure,2012,KZN292,KwaDukuza,3708000.0
2962,Irregular Expenditure,2012,KZN292,KwaDukuza,21608000.0
2963,Unauthorised Expenditure,2012,KZN292,KwaDukuza,0.0
2964,Fruitless and Wasteful Expenditure,2012,KZN293,Ndwedwe,0.0
2965,Irregular Expenditure,2012,KZN293,Ndwedwe,6345000.0
2966,Unauthorised Expenditure,2012,KZN293,Ndwedwe,0.0
2967,Fruitless and Wasteful Expenditure,2012,KZN294,Maphumulo,13000.0
2968,Irregular Expenditure,2012,KZN294,Maphumulo,14936000.0
2969,Unauthorised Expenditure,2012,KZN294,Maphumulo,0.0
2970,Fruitless and Wasteful Expenditure,2012,KZN431,Ingwe,3000.0
2971,Irregular Expenditure,2012,KZN431,Ingwe,3164000.0
2972,Unauthorised Expenditure,2012,KZN431,Ingwe,0.0
2973,Fruitless and Wasteful Expenditure,2012,KZN432,Kwa Sani,1034000.0
2974,Irregular Expenditure,2012,KZN432,Kwa Sani,7583000.0
2975,Unauthorised Expenditure,2012,KZN432,Kwa Sani,8683000.0
2976,Fruitless and Wasteful Expenditure,2012,KZN433,Greater Kokstad,77000.0
2977,Irregular Expenditure,2012,KZN433,Greater Kokstad,11273000.0
2978,Unauthorised Expenditure,2012,KZN433,Greater Kokstad,42465000.0
2979,Fruitless and Wasteful Expenditure,2012,KZN434,Ubuhlebezwe,150000.0
2980,Irregular Expenditure,2012,KZN434,Ubuhlebezwe,
2981,Unauthorised Expenditure,2012,KZN434,Ubuhlebezwe,
2982,Fruitless and Wasteful Expenditure,2012,KZN435,Umzimkhulu,0.0
2983,Irregular Expenditure,2012,KZN435,Umzimkhulu,749000.0
2984,Unauthorised Expenditure,2012,KZN435,Umzimkhulu,10882000.0
2985,Fruitless and Wasteful Expenditure,2012,LIM331,Greater Giyani,152000.0
2986,Irregular Expenditure,2012,LIM331,Greater Giyani,4617000.0
2987,Unauthorised Expenditure,2012,LIM331,Greater Giyani,
